id,element,name,highway,bicycle,cycleway,cycleway:left,cycleway:right,cycleway:both,cyclestreet,oneway,oneway:bicycle,foot,segregated,surface,lit,maxspeed,source_query,BUURTCODE,BUURTNAAM,intersected_length_m
7166037,way,Sophia van Wurtemberglaan,residential,,,,,no,,yes,no,,,paving_stones,yes,30,{'cycleway:both': True},611,"Eliasterrein, Vonderkwartier",85.95652931107475
7166038,way,Hagenkampweg Noord,residential,,,,,no,,yes,no,use_sidepath,,paving_stones,yes,30,{'cycleway:both': True},611,"Eliasterrein, Vonderkwartier",73.23686536154581
7166041,way,Amalia van Anhaltstraat,residential,,,,,no,,,,,,paving_stones,yes,30,{'cycleway:both': True},611,"Eliasterrein, Vonderkwartier",13.476919403923231
7166043,way,Lodewijk Napoleonplein,residential,,,,,no,,no,,,,sett,yes,30,{'cycleway:both': True},611,"Eliasterrein, Vonderkwartier",98.15218208427919
7166169,way,Hagenkampweg Noord,residential,,,,,no,,,,use_sidepath,,asphalt,yes,30,{'cycleway:both': True},712,Oude Spoorbaan,10.25731508764096
7166174,way,Frankrijkstraat,tertiary,,,,,no,,no,,,,paving_stones,yes,30,{'cycleway:both': True},422,Kronehoef,185.10435680733283
7166242,way,Kruisstraat,residential,designated,,,,shared_lane,yes,yes,no,,,asphalt,yes,30,{'cycleway:both': True},413,Gildebuurt,47.111067503170055
7166242,way,Kruisstraat,residential,designated,,,,shared_lane,yes,yes,no,,,asphalt,yes,30,{'cycleway:both': True},412,Hemelrijken,278.1473571092966
7166244,way,Weverstraat,residential,,,,,no,,,,,,paving_stones,yes,30,{'cycleway:both': True},413,Gildebuurt,56.081364978062766
7166244,way,Weverstraat,residential,,,,,no,,,,,,paving_stones,yes,30,{'cycleway:both': True},412,Hemelrijken,0.2826547837748593
7166299,way,Kruisstraat,residential,designated,,,,shared_lane,yes,yes,no,,,asphalt,yes,30,{'cycleway:both': True},413,Gildebuurt,260.39368511432673
7166339,way,Woenselse Markt,residential,,,,,no,,no,,,,paving_stones,yes,30,{'cycleway:both': True},412,Hemelrijken,118.34153969305709
7166348,way,Verwerstraat,residential,,,,,no,,,,,,paving_stones,yes,30,{'cycleway:both': True},413,Gildebuurt,28.765929024720215
7166349,way,Woenselse Markt,residential,designated,,,,shared_lane,yes,yes,no,,,asphalt,yes,30,{'cycleway:both': True},413,Gildebuurt,191.9758102513647
7166349,way,Woenselse Markt,residential,designated,,,,shared_lane,yes,yes,no,,,asphalt,yes,30,{'cycleway:both': True},412,Hemelrijken,15.906051528142571
7166376,way,Verwerstraat,residential,,,,,no,,,,,,paving_stones,yes,30,{'cycleway:both': True},413,Gildebuurt,25.41036133291088
7166377,way,Bakkerstraat,residential,,,,,no,,yes,no,,,paving_stones,yes,30,{'cycleway:both': True},413,Gildebuurt,26.23813316572546
7166390,way,Frankrijkstraat,tertiary,,,,,no,,no,,,,paving_stones,yes,30,{'cycleway:both': True},422,Kronehoef,12.616244014787373
7166400,way,Zeeheldenlaan,residential,,,,,no,,no,,,,paving_stones,yes,30,{'cycleway:both': True},412,Hemelrijken,170.57476181528452
7166403,way,Looierstraat,residential,,,,,no,,yes,,,,paving_stones,yes,30,{'cycleway:both': True},413,Gildebuurt,119.36572209221015
7166404,way,Visserstraat,residential,,,,,no,,,,,,paving_stones,yes,30,{'cycleway:both': True},413,Gildebuurt,259.7910647766023
7166408,way,Looierstraat,residential,,,,,no,,yes,,,,paving_stones,yes,30,{'cycleway:both': True},413,Gildebuurt,115.38140932605403
7166410,way,Bakkerstraat,residential,,,,,no,,yes,no,,,paving_stones,yes,30,{'cycleway:both': True},413,Gildebuurt,153.43725834900974
7166413,way,Woenselse Markt,residential,,,,,no,,no,,,,paving_stones,yes,30,{'cycleway:both': True},413,Gildebuurt,1.8831906021050069
7166413,way,Woenselse Markt,residential,,,,,no,,no,,,,paving_stones,yes,30,{'cycleway:both': True},412,Hemelrijken,96.49375960984807
7166416,way,Schoenmakerstraat,residential,,,,,no,,yes,no,,,paving_stones,yes,30,{'cycleway:both': True},413,Gildebuurt,142.9841020288392
7166419,way,Woenselse Markt,residential,,,,,no,,yes,no,,,paving_stones,yes,30,{'cycleway:both': True},413,Gildebuurt,1.5305861947177322
7166419,way,Woenselse Markt,residential,,,,,no,,yes,no,,,paving_stones,yes,30,{'cycleway:both': True},412,Hemelrijken,79.8411801397192
7166474,way,Spinnerstraat,residential,,,,,no,,yes,no,,,paving_stones,yes,30,{'cycleway:both': True},413,Gildebuurt,274.4867351297087
7166483,way,Verwerstraat,residential,,,,,no,,,,,,paving_stones,yes,30,{'cycleway:both': True},413,Gildebuurt,100.33908174853063
7166513,way,Vincent van den Heuvellaan,residential,,,,,no,,,,,,asphalt,yes,30,{'cycleway:both': True},114,Fellenoord,26.029249905392284
7166513,way,Vincent van den Heuvellaan,residential,,,,,no,,,,,,asphalt,yes,30,{'cycleway:both': True},414,Woenselse Watermolen,1.8183038046570241
7166660,way,Beukenlaan,unclassified,,,,,shared_lane,,yes,no,use_sidepath,,paving_stones,yes,30,{'cycleway:both': True},625,Zwaanstraat,49.304467352486306
7166694,way,Lijsterbesstraat,residential,,,,,no,,yes,no,use_sidepath,,paving_stones,yes,30,{'cycleway:both': True},612,Philipsdorp,202.04326991146732
7166694,way,Lijsterbesstraat,residential,,,,,no,,yes,no,use_sidepath,,paving_stones,yes,30,{'cycleway:both': True},615,Schoot,1.7038516747411374
7166715,way,Frankrijkstraat,tertiary,,,,,lane,,yes,no,,,paving_stones,yes,30,{'cycleway:both': True},422,Kronehoef,37.67098344570008
7166740,way,Schootsestraat,tertiary,,,,,lane,,,,use_sidepath,,asphalt,yes,30,{'cycleway:both': True},612,Philipsdorp,0.20869363454324621
7166740,way,Schootsestraat,tertiary,,,,,lane,,,,use_sidepath,,asphalt,yes,30,{'cycleway:both': True},615,Schoot,458.168445221709
7166748,way,Antony van Leeuwenhoeklaan,tertiary,,,,,separate,,,,,,paving_stones,,30,{'cycleway:both': True},411,Limbeek-Noord,437.18129993524843
7166839,way,Humboldtplein,residential,,,,,no,,,,,,paving_stones,yes,30,{'cycleway:both': True},421,Woensel-West,16.850091458995138
7166972,way,Graaf Adolfstraat,residential,,,,,no,,,,use_sidepath,,paving_stones,yes,30,{'cycleway:both': True},611,"Eliasterrein, Vonderkwartier",84.19896264678803
7166972,way,Graaf Adolfstraat,residential,,,,,no,,,,use_sidepath,,paving_stones,yes,30,{'cycleway:both': True},613,Engelsbergen,0.18140966191768465
7166983,way,Willem de Rijkelaan,tertiary,,,,,no,,,,use_sidepath,,paving_stones,yes,30,{'cycleway:both': True},611,"Eliasterrein, Vonderkwartier",181.51953572527543
7166983,way,Willem de Rijkelaan,tertiary,,,,,no,,,,use_sidepath,,paving_stones,yes,30,{'cycleway:both': True},613,Engelsbergen,119.89972813141912
7166985,way,Willem de Rijkelaan,tertiary,,,,,no,,,,use_sidepath,,sett,yes,30,{'cycleway:both': True},611,"Eliasterrein, Vonderkwartier",28.476045612060517
7166985,way,Willem de Rijkelaan,tertiary,,,,,no,,,,use_sidepath,,sett,yes,30,{'cycleway:both': True},613,Engelsbergen,144.6950182552967
7166985,way,Willem de Rijkelaan,tertiary,,,,,no,,,,use_sidepath,,sett,yes,30,{'cycleway:both': True},713,Hagenkamp,2.357308570907804
7167018,way,Solmsweg,unclassified,,,,,no,,,,,,paving_stones,yes,30,{'cycleway:both': True},712,Oude Spoorbaan,83.2916422907444
7167028,way,Wenzelweg,residential,,,,,no,,,,,,paving_stones,yes,30,{'cycleway:both': True},713,Hagenkamp,150.05958615300494
7167032,way,,service,,,,,no,,,,,,paving_stones,yes,30,{'cycleway:both': True},713,Hagenkamp,25.25793373830768
7167033,way,Maximiliaanstraat,residential,,,,,no,,,,,,paving_stones,yes,30,{'cycleway:both': True},713,Hagenkamp,149.33845879137695
7167037,way,Karel de Grotelaan,unclassified,,,,,no,,,,use_sidepath,,paving_stones,yes,30,{'cycleway:both': True},712,Oude Spoorbaan,388.4316526501709
7167038,way,Princessenlaan,unclassified,,,,,no,,,,,,paving_stones,yes,30,{'cycleway:both': True},712,Oude Spoorbaan,171.6618449861423
7167046,way,Pepijnstraat,residential,,,,,no,,,,,,paving_stones,yes,30,{'cycleway:both': True},713,Hagenkamp,150.26667950342176
7167053,way,,service,,,,,no,,,,,,paving_stones,yes,30,{'cycleway:both': True},713,Hagenkamp,58.674639325143374
7167059,way,Polanenweg,residential,,,,,no,,,,,,paving_stones,yes,30,{'cycleway:both': True},713,Hagenkamp,149.841099817807
7167064,way,Aartshertog Albertweg,unclassified,,,,,no,,,,,,paving_stones,yes,30,{'cycleway:both': True},712,Oude Spoorbaan,74.85672912544725
7167073,way,Steijgerweg,unclassified,,,,,no,,,,use_sidepath,,paving_stones,yes,30,{'cycleway:both': True},613,Engelsbergen,61.90995882022443
7167074,way,Jan de Oudestraat,residential,,,,,no,,,,use_sidepath,,paving_stones,yes,30,{'cycleway:both': True},611,"Eliasterrein, Vonderkwartier",143.8433272187285
7167080,way,Anna van Engelandstraat,tertiary,,,,,no,,,,use_sidepath,,sett,yes,30,{'cycleway:both': True},611,"Eliasterrein, Vonderkwartier",129.17738441505261
7167080,way,Anna van Engelandstraat,tertiary,,,,,no,,,,use_sidepath,,sett,yes,30,{'cycleway:both': True},713,Hagenkamp,7.478233005623602
7167089,way,Maria van Bourgondiëlaan,residential,,,,,no,,,,,,sett,yes,50,{'cycleway:both': True},713,Hagenkamp,116.22562507293088
7167090,way,Isabellastraat,unclassified,,,,,no,,,,,,paving_stones,yes,30,{'cycleway:both': True},712,Oude Spoorbaan,74.66372377393405
7167106,way,Hubertastraat,residential,,,,,no,,yes,no,,,paving_stones,yes,30,{'cycleway:both': True},612,Philipsdorp,68.4404365313747
7167177,way,Sint Trudostraat,unclassified,,,,,lane,,,,,,asphalt,yes,30,{'cycleway:both': True},614,Schouwbroek,345.2028953387919
7167204,way,Langdonkenstraat,residential,,,,,no,,,,,,paving_stones,yes,30,{'cycleway:both': True},611,"Eliasterrein, Vonderkwartier",3.2218041781685636
7167204,way,Langdonkenstraat,residential,,,,,no,,,,,,paving_stones,yes,30,{'cycleway:both': True},612,Philipsdorp,100.09754367563647
7167245,way,Willemstraat,tertiary,,,,,shared_lane,,,,use_sidepath,,asphalt,yes,30,{'cycleway:both': True},611,"Eliasterrein, Vonderkwartier",93.67874317589693
7167338,way,Hugo de Grootplein,residential,,,,,no,,,,,,paving_stones,yes,30,{'cycleway:both': True},622,Het Ven,211.42454563625557
7167346,way,Struyckenstraat,residential,,,,,no,,,,,,asphalt,yes,30,{'cycleway:both': True},622,Het Ven,212.99999853196874
7167350,way,Zevenbergenstraat,residential,,,,,no,,yes,no,,,paving_stones,yes,30,{'cycleway:both': True},622,Het Ven,130.15641654849296
7167355,way,Klundertstraat,residential,,,,,no,,yes,no,,,asphalt,yes,30,{'cycleway:both': True},622,Het Ven,135.71219010282758
7167359,way,Johannes Voetstraat,residential,,,,,no,,,,,,asphalt,yes,30,{'cycleway:both': True},622,Het Ven,70.12218377511361
7167361,way,Hugo de Grootplein,residential,,,,,no,,,,,,paving_stones,yes,30,{'cycleway:both': True},622,Het Ven,84.01851084362882
7167386,way,Lievendaalseweg,tertiary,,,,,no,,,,,,paving_stones,yes,30,{'cycleway:both': True},623,Lievendaal,170.3258181674707
7167441,way,Klundertstraat,residential,,,,,no,,,,,,asphalt,yes,50,{'cycleway:both': True},622,Het Ven,9.701029359280216
7167450,way,Wielantstraat,residential,,,,,no,,,,,,paving_stones,yes,30,{'cycleway:both': True},622,Het Ven,207.4963575720472
7167454,way,Cornelis van Bijnkershoekstraat,residential,,,,,no,,,,,,paving_stones,yes,30,{'cycleway:both': True},622,Het Ven,192.86151158663228
7167574,way,Bredalaan,residential,,,,,no,,,,,,paving_stones,yes,30,{'cycleway:both': True},622,Het Ven,14.360416858587705
7167578,way,,residential,,,,,no,,,,,,asphalt,yes,50,{'cycleway:both': True},622,Het Ven,10.118036003769813
7167586,way,Moerdijkstraat,residential,,,,,no,,yes,no,,,paving_stones,yes,30,{'cycleway:both': True},622,Het Ven,129.8711427275844
7167640,way,Halvemaanstraat,tertiary,,,,,lane,,,,use_sidepath,,,yes,30,{'cycleway:both': True},624,Drents Dorp,108.62482171411241
7167648,way,Halvemaanstraat,tertiary,,,,,lane,,,,use_sidepath,,,yes,30,{'cycleway:both': True},624,Drents Dorp,63.84859652423809
7167655,way,Lochemstraat,residential,,,,,no,,,,use_sidepath,,,yes,30,{'cycleway:both': True},624,Drents Dorp,277.56587646280076
7167655,way,Lochemstraat,residential,,,,,no,,,,use_sidepath,,,yes,30,{'cycleway:both': True},625,Zwaanstraat,1.5395742577977
7167665,way,Halvemaanstraat,tertiary,,,,,lane,,,,use_sidepath,,paving_stones,,30,{'cycleway:both': True},624,Drents Dorp,32.441637775270465
7167750,way,Roosendaalstraat,residential,,,,,no,,yes,no,,,paving_stones,yes,30,{'cycleway:both': True},622,Het Ven,104.40154309947404
7167817,way,Loderstraat,tertiary,,,,,no,,,,,,paving_stones,yes,30,{'cycleway:both': True},623,Lievendaal,38.85950325289102
7167826,way,Bellefroidlaan,residential,,,,,no,,,,,,paving_stones,yes,30,{'cycleway:both': True},623,Lievendaal,71.03196015460061
7167868,way,Kootwijkstraat,residential,,,,,no,,,,use_sidepath,,paving_stones,yes,30,{'cycleway:both': True},624,Drents Dorp,76.0870270998058
7167874,way,Barneveldstraat,residential,,,,,no,,,,use_sidepath,,paving_stones,yes,30,{'cycleway:both': True},624,Drents Dorp,59.29533849321559
7167875,way,Tilburgseweg,tertiary,,,,,lane,,,,use_sidepath,,paving_stones,,30,{'cycleway:both': True},624,Drents Dorp,31.83102506792952
7167875,way,Tilburgseweg,tertiary,,,,,lane,,,,use_sidepath,,paving_stones,,30,{'cycleway:both': True},623,Lievendaal,37.7101084254551
7167883,way,Biezenweg,residential,,,,,no,,,,use_sidepath,,paving_stones,yes,30,{'cycleway:both': True},624,Drents Dorp,118.02491728930065
7167892,way,Professor van der Grintenlaan,residential,,,,,no,,,,,,paving_stones,yes,30,{'cycleway:both': True},623,Lievendaal,110.12618963168386
7167910,way,Professor Huartlaan,residential,,,,,no,,,,,,paving_stones,yes,30,{'cycleway:both': True},623,Lievendaal,100.05711458448766
7168387,way,Blaarthemseweg,tertiary,,,,,lane,,,,,,asphalt,yes,30,{'cycleway:both': True},722,Blaarthem,150.35010616025954
7168420,way,Schubertlaan,tertiary,,,,,no,,,,,,asphalt,yes,30,{'cycleway:both': True},721,Genderdal,301.40433169814287
7168480,way,Tinelstraat,tertiary,,,,,no,,,,,,paving_stones,,30,{'cycleway:both': True},725,"Bennekel-West, Gagelbosch",85.31780010503073
7176837,way,Vensedijk,unclassified,,,,,lane,,,,,,asphalt,yes,60,{'cycleway:both': True},632,Meerbos,137.90137212268726
7176852,way,Vensedijk,unclassified,,,,,no,,,,,,asphalt,no,60,{'cycleway:both': True},632,Meerbos,39.12589142098014
7176857,way,Vensedijk,unclassified,,,,,no,,,,,,asphalt,,60,{'cycleway:both': True},632,Meerbos,258.75574749355417
7177022,way,Marinus van Meelweg,unclassified,,,,,no,,,,,,asphalt,yes,50,{'cycleway:both': True},637,Flight Forum,561.3626597874485
7177023,way,Jan Hilgersweg,unclassified,,,,,no,,,,,,asphalt,yes,50,{'cycleway:both': True},637,Flight Forum,561.4887152060111
7177070,way,Adriaan Mulderweg,unclassified,,,,,no,,,,,,asphalt,yes,50,{'cycleway:both': True},637,Flight Forum,59.65895048880996
7364536,way,Het Kranenveld,unclassified,,,,,no,,,,,,paving_stones,yes,30,{'cycleway:both': True},115,TU-terrein,207.0508688504312
7364540,way,Het Kranenveld,unclassified,,,,,no,,,,,,paving_stones,yes,30,{'cycleway:both': True},115,TU-terrein,115.06932649781274
7364553,way,Het Kranenveld,unclassified,,,,,no,,,,,,paving_stones,yes,30,{'cycleway:both': True},115,TU-terrein,105.42525501338875
7364561,way,Het Kranenveld,unclassified,,,,,no,,,,,,paving_stones,yes,30,{'cycleway:both': True},115,TU-terrein,32.45259040528633
7364564,way,Het Kranenveld,unclassified,,,,,no,,yes,no,,,paving_stones,yes,30,{'cycleway:both': True},115,TU-terrein,69.65159450831146
7364566,way,Insulindelaan,unclassified,,,,,shared_lane,,,,,,paving_stones,yes,30,{'cycleway:both': True},336,Karpen,48.74587765133503
7366708,way,De Lampendriessen,unclassified,,,,,no,,,,,,paving_stones,yes,30,{'cycleway:both': True},115,TU-terrein,76.36043461224125
7525285,way,De Slenken,unclassified,,,,,no,,,,,,paving_stones,yes,30,{'cycleway:both': True},115,TU-terrein,112.79196585540842
7658161,way,Corsicalaan,residential,,,,,no,,,,,,paving_stones,,30,{'cycleway:both': True},523,Achtse Barrier-Spaaihoef,66.53132885882636
22948616,way,Oude Torenstraat,residential,,,,,no,,,,,,paving_stones,yes,30,{'cycleway:both': True},432,Oude Toren,103.68398034845221
22948617,way,Scottlaan,residential,,,,,no,,,,,,paving_stones,yes,30,{'cycleway:both': True},432,Oude Toren,227.7855738485635
22948622,way,Weverstraat,residential,,,,,no,,yes,no,,,paving_stones,yes,30,{'cycleway:both': True},413,Gildebuurt,99.79135648648712
23447777,way,Horsten,unclassified,,,,,no,,,,,,grass_paver,yes,30,{'cycleway:both': True},115,TU-terrein,93.84260744304976
23708812,way,Insulindelaan,unclassified,,,,,shared_lane,,no,,,,paving_stones,yes,30,{'cycleway:both': True},336,Karpen,66.45460257449332
23708815,way,Nuenenseweg,unclassified,,,,,lane,,yes,no,,,paving_stones,,30,{'cycleway:both': True},435,Oude Gracht-Oost,20.80746453003726
24729391,way,Julianastraat,residential,,,,,no,,,,,,asphalt,yes,30,{'cycleway:both': True},112,Bergen,109.14875173891815
25395989,way,Kerkstraat,unclassified,,,,,no,,yes,,,,paving_stones,yes,50,{'cycleway:both': True},111,Binnenstad,50.83671039232605
26930726,way,Taborstraat,unclassified,,,,,no,,,,,,paving_stones,yes,30,{'cycleway:both': True},516,Vlokhoven,52.958424663850224
30606941,way,Tilburgseweg-West,residential,,,,,no,,,,,,paving_stones,yes,30,{'cycleway:both': True},623,Lievendaal,255.21299716849805
30951241,way,Steenbergenstraat,residential,,,,,no,,yes,no,,,paving_stones,yes,30,{'cycleway:both': True},622,Het Ven,153.27917970440274
32744938,way,Joan Melchior Kemperstraat,residential,,,,,no,,yes,no,,,paving_stones,yes,30,{'cycleway:both': True},622,Het Ven,115.06115382925303
36859932,way,Den Dolech,unclassified,,,,,separate,,,,,,asphalt,yes,50,{'cycleway:both': True},115,TU-terrein,10.618819217071582
37707948,way,Soeterbeekseweg,tertiary,,,,,no,,,,,,paving_stones,yes,30,{'cycleway:both': True},542,Luytelaer,15.384795613665508
39822146,way,Spaaihoefweg,residential,,,,,no,,,,,,paving_stones,,30,{'cycleway:both': True},523,Achtse Barrier-Spaaihoef,17.406296096680276
39949807,way,Onze Lieve Vrouwestraat,unclassified,,,,,separate,,no,,,,paving_stones,no,30,{'cycleway:both': True},433,Hondsheuvels,9.674208914413336
46195705,way,Opera,residential,,,,,no,,,,,,paving_stones,yes,30,{'cycleway:both': True},534,Blixembosch-Oost,113.23508655606487
47156708,way,Esp,unclassified,,,,,no,,,,,,paving_stones,,60,{'cycleway:both': True},546,Bokt,1.0322128115513876
47156708,way,Esp,unclassified,,,,,no,,,,,,paving_stones,,60,{'cycleway:both': True},545,Esp,16.024141083745654
48591452,way,Achtseweg Zuid,unclassified,,,,,no,,,,,,,,30,{'cycleway:both': True},625,Zwaanstraat,395.03755048972204
48591463,way,Achtseweg Zuid,unclassified,,,,,no,,,,,,asphalt,yes,30,{'cycleway:both': True},625,Zwaanstraat,197.43299060311045
48591466,way,Achtseweg Zuid,unclassified,,,,,no,,,,,,,,30,{'cycleway:both': True},625,Zwaanstraat,126.28544286686017
48591470,way,Achtseweg Zuid,unclassified,,,,,no,,,,,,,,30,{'cycleway:both': True},625,Zwaanstraat,73.41782228853552
48868709,way,Loeffstraat,tertiary,,,,,no,,,,,,paving_stones,,30,{'cycleway:both': True},623,Lievendaal,74.69998158949689
52065032,way,Philitelaan,tertiary,,,,,no,,yes,,,,asphalt,,30,{'cycleway:both': True},616,Strijp S,195.13906222115395
70495182,way,Paaltjesweg,residential,,,,,no,,no,,use_sidepath,,paving_stones,yes,30,{'cycleway:both': True},624,Drents Dorp,128.29159552007243
70495206,way,Jacob Oppenheimstraat,residential,,,,,no,,,,,,,yes,30,{'cycleway:both': True},622,Het Ven,30.01100092460225
74077425,way,Verwerstraat,residential,,,,,no,,yes,no,,,asphalt,yes,30,{'cycleway:both': True},413,Gildebuurt,171.3068839886863
74077425,way,Verwerstraat,residential,,,,,no,,yes,no,,,asphalt,yes,30,{'cycleway:both': True},412,Hemelrijken,1.4689753169658801
88239889,way,Tongelresestraat,tertiary,,,,,lane,,,,,,asphalt,yes,30,{'cycleway:both': True},211,Irisbuurt,5.010259654926426
88239889,way,Tongelresestraat,tertiary,,,,,lane,,,,,,asphalt,yes,30,{'cycleway:both': True},312,Lakerlopen,0.3641019084683854
88239889,way,Tongelresestraat,tertiary,,,,,lane,,,,,,asphalt,yes,30,{'cycleway:both': True},311,Villapark,6.630820433625732
90240971,way,Onze Lieve Vrouwestraat,unclassified,,,,,shared_lane,,,,,,paving_stones,yes,30,{'cycleway:both': True},433,Hondsheuvels,8.765850845728814
90240971,way,Onze Lieve Vrouwestraat,unclassified,,,,,shared_lane,,,,,,paving_stones,yes,30,{'cycleway:both': True},336,Karpen,14.302251225782737
90240975,way,Onze Lieve Vrouwestraat,unclassified,,,,,no,,no,,,,paving_stones,yes,30,{'cycleway:both': True},433,Hondsheuvels,138.4450533081676
111206606,way,Penelopestraat,residential,,,,,no,,,,,,paving_stones,yes,30,{'cycleway:both': True},434,Oude Gracht-West,123.41832141719848
111299771,way,Baffinlaan,unclassified,,,,,no,,yes,,,,asphalt,yes,30,{'cycleway:both': True},432,Oude Toren,30.966954069079797
111538118,way,Baffinlaan,unclassified,,,,,no,,yes,,,,asphalt,yes,30,{'cycleway:both': True},432,Oude Toren,30.89830869236829
117460100,way,Nieuwe Sliffertsestraat,tertiary,,,,,no,,,,,,,yes,30,{'cycleway:both': True},633,Grasrijk,73.06808690381544
135088404,way,,service,,,,,no,,,,,,asphalt,yes,,{'cycleway:both': True},113,Witte Dame,29.11114886519023
135862354,way,Lichttoren,residential,,,,,no,,,,,,paving_stones,yes,30,{'cycleway:both': True},113,Witte Dame,38.40962381765823
139624441,way,Flight Forum,unclassified,,,,,no,,yes,,yes,,asphalt,yes,10,{'cycleway:both': True},637,Flight Forum,655.5274256602157
139661501,way,Zandhagedis,residential,use_sidepath,,,,separate,,,,,,,,30,{'cycleway:both': True},634,Zandrijk,61.17361883007897
140872209,way,Flight Forum,unclassified,,,,,no,,yes,no,no,,asphalt,yes,30,{'cycleway:both': True},637,Flight Forum,1437.9686130728078
148825898,way,Scherpakkerweg,unclassified,,,,,no,,,,,,paving_stones,yes,30,{'cycleway:both': True},613,Engelsbergen,241.85657953878084
148825898,way,Scherpakkerweg,unclassified,,,,,no,,,,,,paving_stones,yes,30,{'cycleway:both': True},614,Schouwbroek,1.4846847073561011
148829534,way,Jan de Oudestraat,residential,,,,,no,,,,use_sidepath,,paving_stones,yes,30,{'cycleway:both': True},611,"Eliasterrein, Vonderkwartier",132.63969863271788
150615531,way,Sint Lambertusstraat,residential,,,,,no,,yes,no,,,paving_stones,yes,30,{'cycleway:both': True},712,Oude Spoorbaan,107.96811433400445
171369929,way,Tilburgseweg-Oost,residential,,,,,no,,,,use_sidepath,,paving_stones,yes,30,{'cycleway:both': True},624,Drents Dorp,257.49638308300155
177305306,way,Eindhovenseweg,unclassified,,,,,no,,,,,,paving_stones,,60,{'cycleway:both': True},546,Bokt,16.473745627921442
177305306,way,Eindhovenseweg,unclassified,,,,,no,,,,,,paving_stones,,60,{'cycleway:both': True},545,Esp,1.8885811525041887
177573868,way,Boekweitstraat,residential,,,,,no,,,,,,,yes,30,{'cycleway:both': True},543,Vaartbroek,105.50416285797681
180563844,way,Professor Horowitzstraat,residential,,,,,no,,,,,,asphalt,yes,50,{'cycleway:both': True},616,Strijp S,9.581416116330878
200433456,way,Orpheuslaan,unclassified,,,,,no,,yes,no,,,paving_stones,yes,30,{'cycleway:both': True},434,Oude Gracht-West,377.0761581257472
200627034,way,Sumatralaan,unclassified,,,,,separate,,,,,,,yes,30,{'cycleway:both': True},336,Karpen,343.0419814002431
203372976,way,Palermopad,residential,,,,,no,,,,yes,,paving_stones,yes,30,{'cycleway:both': True},544,Heesterakker,100.36746286686673
210073145,way,Hubertastraat,residential,,,,,no,,yes,no,,,paving_stones,yes,30,{'cycleway:both': True},612,Philipsdorp,97.3231489312214
210073157,way,Sartènelaan,residential,,,,,no,,,,,,paving_stones,yes,30,{'cycleway:both': True},523,Achtse Barrier-Spaaihoef,25.61646585569872
210073168,way,Zevenaarlaan,residential,,,,,no,,,,,,paving_stones,yes,30,{'cycleway:both': True},624,Drents Dorp,3.3548109925599676
224031544,way,Schootsestraat,tertiary,,,,,lane,,,,use_sidepath,,paving_stones,yes,30,{'cycleway:both': True},615,Schoot,27.856014651631835
224031544,way,Schootsestraat,tertiary,,,,,lane,,,,use_sidepath,,paving_stones,yes,30,{'cycleway:both': True},616,Strijp S,158.45919300561542
241752115,way,Cliostraat,residential,,,,,no,,,,,,paving_stones,yes,30,{'cycleway:both': True},434,Oude Gracht-West,140.4303360197212
246969258,way,Strijpsestraat,tertiary,,,,,no,,,,use_sidepath,,paving_stones,yes,30,{'cycleway:both': True},612,Philipsdorp,161.49146820269206
246969258,way,Strijpsestraat,tertiary,,,,,no,,,,use_sidepath,,paving_stones,yes,30,{'cycleway:both': True},615,Schoot,0.34621845310497623
246969258,way,Strijpsestraat,tertiary,,,,,no,,,,use_sidepath,,paving_stones,yes,30,{'cycleway:both': True},614,Schouwbroek,38.866941615585716
247065159,way,Essenstraat,tertiary,,,,,shared_lane,,,,use_sidepath,,paving_stones,yes,50,{'cycleway:both': True},612,Philipsdorp,24.825221402602928
247065159,way,Essenstraat,tertiary,,,,,shared_lane,,,,use_sidepath,,paving_stones,yes,50,{'cycleway:both': True},615,Schoot,12.962635013073099
272081037,way,Hudsonlaan,service,,,,,no,,,,,,paving_stones,yes,30,{'cycleway:both': True},432,Oude Toren,84.99242100923006
283268541,way,Het Veken,unclassified,,,,,no,,,,,,sett,no,30,{'cycleway:both': True},115,TU-terrein,17.333101948568075
286782464,way,Mercuriuslaan,tertiary,,,,,separate,,yes,,use_sidepath,,paving_stones,yes,30,{'cycleway:both': True},541,Eckart,606.2372932109304
287701574,way,Johannastraat,residential,,,,,no,,yes,no,,,paving_stones,yes,30,{'cycleway:both': True},612,Philipsdorp,137.76592143763918
287705205,way,Amsberghof,residential,,,,,no,,,,yes,,paving_stones,yes,30,{'cycleway:both': True},712,Oude Spoorbaan,106.67968578201868
289957739,way,Loondermolen,residential,,,,,no,,,,,,paving_stones,yes,30,{'cycleway:both': True},414,Woenselse Watermolen,516.7468856472184
298831049,way,De Zaale,unclassified,,,,,shared_lane,,,,,,paving_stones,yes,30,{'cycleway:both': True},115,TU-terrein,7.278669148670215
298831051,way,De Zaale,unclassified,,,,,shared_lane,,,,,,paving_stones,yes,30,{'cycleway:both': True},115,TU-terrein,10.267464808989073
298838095,way,Halvemaanstraat,tertiary,,,,,lane,,,,use_sidepath,,paving_stones,yes,30,{'cycleway:both': True},624,Drents Dorp,240.1398666880481
315877569,way,Het Eeuwsel,unclassified,,,,,no,,,,,,paving_stones,yes,30,{'cycleway:both': True},115,TU-terrein,17.655630745127414
